OrderID,CustomerID,OrderDate,TotalAmount,PaymentMethod,Status
8501,7030,2024-05-15,132738,Credit Card,Delivered
8502,9283,2024-07-28,146116,Credit Card,Cancelled
8503,7958,2024-01-31,111914,Debit Card,Delivered
8504,7902,2023-07-05,90965,UPI,Shipped
8505,1549,2023-12-14,147777,Credit Card,Cancelled
8506,1179,2023-01-20,84741,Debit Card,Shipped
8507,8967,2023-12-16,73317,UPI,Shipped
8508,7881,2023-04-27,31565,Credit Card,Delivered
8509,1026,2023-08-08,145504,UPI,Cancelled
8510,8845,2023-11-14,39474,UPI,Shipped
8511,739,2024-08-06,174750,Credit Card,Cancelled
8512,5116,2023-03-16,181873,UPI,Processing
8513,2057,2024-04-22,126694,Credit Card,Shipped
8514,916,2023-09-25,129322,Credit Card,Cancelled
8515,3356,2023-07-06,50350,Debit Card,Cancelled
8516,5397,2023-10-25,99298,Debit Card,Shipped
8517,8829,2024-03-25,54317,Credit Card,Shipped
8518,4205,2024-06-15,183932,UPI,Shipped
8519,4506,2023-12-15,61157,Credit Card,Cancelled
8520,3421,2024-04-19,68466,UPI,Shipped
8521,4456,2024-09-03,178107,Credit Card,Processing
8522,4967,2024-03-29,68743,Debit Card,Shipped
8523,333,2023-07-21,169365,UPI,Shipped
8524,1084,2023-10-02,5775,Debit Card,Cancelled
8525,2898,2024-08-22,122329,Credit Card,Processing
8526,9,2023-02-22,144229,Debit Card,Shipped
8527,3362,2024-10-12,70457,Net Banking,Processing
8528,1787,2024-03-16,117874,Net Banking,Processing
8529,4404,2023-10-17,20422,Net Banking,Cancelled
8530,8999,2023-06-09,189696,Credit Card,Processing
8531,482,2024-11-25,158581,UPI,Processing
8532,80,2024-05-19,93127,Debit Card,Delivered
8533,6920,2024-09-22,125627,Net Banking,Cancelled
8534,8193,2024-01-31,155456,Debit Card,Shipped
8535,6584,2023-05-05,150786,Debit Card,Processing
8536,2020,2023-01-25,42408,Credit Card,Cancelled
8537,7225,2024-06-10,155977,UPI,Processing
8538,2675,2023-05-11,94334,UPI,Cancelled
8539,3394,2023-02-27,186622,Net Banking,Shipped
8540,8765,2024-04-11,4998,UPI,Shipped
8541,9359,2024-05-29,30097,Debit Card,Processing
8542,3652,2023-11-28,140864,Debit Card,Delivered
8543,2450,2023-10-02,192236,Net Banking,Processing
8544,1588,2023-09-01,98608,Credit Card,Cancelled
8545,3904,2023-05-24,189166,UPI,Shipped
8546,6088,2024-07-19,52331,Net Banking,Cancelled
8547,5157,2024-05-31,128004,UPI,Delivered
8548,7988,2023-06-01,154273,Credit Card,Delivered
8549,4670,2023-03-11,98123,UPI,Processing
8550,7311,2024-06-29,13760,UPI,Shipped
8551,3804,2023-07-22,96900,Credit Card,Shipped
8552,2783,2024-09-29,52446,Debit Card,Processing
8553,8443,2023-09-28,4960,UPI,Processing
8554,3998,2024-09-30,11205,Net Banking,Processing
8555,3834,2023-12-02,11101,UPI,Shipped
8556,9778,2024-08-21,98623,Credit Card,Processing
8557,6441,2023-05-15,33284,Debit Card,Processing
8558,1521,2024-04-23,99496,Credit Card,Processing
8559,1552,2024-08-09,131995,Net Banking,Shipped
8560,3639,2024-12-13,199376,Net Banking,Delivered
8561,6104,2024-11-10,178421,Debit Card,Cancelled
8562,5623,2023-08-07,124200,Debit Card,Processing
8563,6363,2024-07-26,42692,UPI,Shipped
8564,2539,2023-09-16,156505,Credit Card,Shipped
8565,1058,2023-11-29,2755,UPI,Processing
8566,6074,2023-10-30,118439,Credit Card,Cancelled
8567,8185,2024-06-27,140742,Credit Card,Shipped
8568,9608,2023-08-12,170899,Debit Card,Delivered
8569,6432,2023-06-26,39053,Net Banking,Delivered
8570,8978,2023-01-30,41930,Net Banking,Delivered
8571,106,2024-03-21,164099,UPI,Processing
8572,8691,2024-03-27,63642,Debit Card,Cancelled
8573,6466,2024-09-03,120548,UPI,Cancelled
8574,1749,2024-08-13,185644,Debit Card,Shipped
8575,3317,2024-09-07,196737,Net Banking,Shipped
8576,97,2023-03-15,22351,Debit Card,Cancelled
8577,9040,2024-10-27,7274,Credit Card,Shipped
8578,802,2023-01-14,29206,Credit Card,Delivered
8579,1502,2024-06-24,164648,UPI,Processing
8580,1751,2023-03-23,61285,UPI,Delivered
8581,445,2023-06-08,168056,UPI,Shipped
8582,2347,2024-09-23,171675,Credit Card,Shipped
8583,9039,2024-03-04,153879,UPI,Delivered
8584,2072,2024-07-31,29502,Debit Card,Processing
8585,5448,2024-07-23,35729,Credit Card,Delivered
8586,336,2023-02-24,181520,UPI,Delivered
8587,137,2024-12-28,101166,UPI,Delivered
8588,760,2024-01-05,155415,Credit Card,Shipped
8589,2590,2024-03-23,193157,UPI,Cancelled
8590,4349,2023-11-10,142628,Net Banking,Cancelled
8591,2671,2024-01-13,174549,Credit Card,Shipped
8592,2009,2024-04-09,54912,Debit Card,Delivered
8593,4074,2024-09-23,5795,Debit Card,Processing
8594,1649,2024-02-28,29842,Net Banking,Shipped
8595,3169,2024-07-11,160820,UPI,Delivered
8596,6649,2023-03-09,189241,UPI,Cancelled
8597,8853,2024-01-09,82182,Debit Card,Shipped
8598,2972,2024-02-18,169116,Net Banking,Delivered
8599,1025,2024-02-06,109764,Debit Card,Cancelled
8600,8190,2023-07-12,111754,Credit Card,Processing
8601,3549,2023-05-12,11867,Debit Card,Delivered
8602,3947,2023-04-22,121236,Debit Card,Processing
8603,6284,2024-09-27,33367,Credit Card,Cancelled
8604,1710,2023-05-13,164370,UPI,Cancelled
8605,5049,2024-02-18,146271,UPI,Delivered
8606,6540,2024-12-03,149489,Net Banking,Processing
8607,5024,2023-02-27,132195,Debit Card,Delivered
8608,2769,2023-04-29,144163,Debit Card,Processing
8609,8728,2024-03-17,1633,Credit Card,Shipped
8610,325,2023-01-20,65099,Debit Card,Processing
8611,6340,2024-07-15,72176,Net Banking,Shipped
8612,1609,2023-07-13,176533,Credit Card,Cancelled
8613,1046,2023-09-10,85104,Credit Card,Delivered
8614,360,2024-02-21,86247,Net Banking,Processing
8615,5676,2023-02-01,154163,UPI,Processing
8616,7616,2023-01-27,153401,Credit Card,Shipped
8617,3410,2024-08-15,75336,Debit Card,Processing
8618,7041,2024-08-20,167629,Debit Card,Cancelled
8619,7749,2024-05-12,52136,Net Banking,Shipped
8620,2046,2024-10-01,152466,Debit Card,Cancelled
8621,6602,2023-02-23,109760,Debit Card,Cancelled
8622,9923,2023-11-06,194240,Credit Card,Processing
8623,1759,2024-08-05,175566,Net Banking,Shipped
8624,4311,2023-12-14,40895,Debit Card,Processing
8625,1592,2024-09-28,189215,UPI,Shipped
8626,5695,2023-08-24,154222,UPI,Processing
8627,6855,2024-10-04,90225,Debit Card,Shipped
8628,8139,2024-05-30,116950,Net Banking,Shipped
8629,2156,2023-10-11,188873,Credit Card,Processing
8630,4763,2025-01-05,123692,Net Banking,Cancelled
8631,3603,2023-10-12,117850,Credit Card,Shipped
8632,8789,2023-05-10,133671,Credit Card,Delivered
8633,4711,2023-11-20,160869,Net Banking,Processing
8634,5322,2024-05-08,130791,Debit Card,Shipped
8635,3136,2024-12-30,78359,Debit Card,Processing
8636,6869,2023-12-19,85336,Credit Card,Processing
8637,8483,2023-01-10,105858,Credit Card,Shipped
8638,9922,2023-09-04,178172,Debit Card,Processing
8639,6488,2024-09-05,196501,Net Banking,Cancelled
8640,6689,2024-05-29,42489,UPI,Shipped
8641,6508,2023-08-02,61215,Net Banking,Cancelled
8642,3977,2023-06-05,58987,Net Banking,Processing
8643,6158,2024-06-15,149737,Debit Card,Cancelled
8644,489,2024-08-16,81679,Debit Card,Cancelled
8645,919,2023-08-13,87821,Credit Card,Processing
8646,1402,2023-06-28,56239,Debit Card,Processing
8647,2183,2024-06-20,16301,Credit Card,Cancelled
8648,9292,2025-01-01,143646,Net Banking,Delivered
8649,3810,2024-12-18,39813,Net Banking,Processing
8650,286,2024-10-08,191715,Net Banking,Shipped
8651,3315,2023-04-30,132572,Credit Card,Shipped
8652,7278,2023-04-12,137627,Credit Card,Processing
8653,4470,2023-11-17,112141,Debit Card,Cancelled
8654,6461,2024-10-31,13797,Net Banking,Delivered
8655,5608,2023-04-21,81218,Credit Card,Shipped
8656,2354,2024-02-07,37132,Credit Card,Delivered
8657,9468,2023-11-01,198782,UPI,Delivered
8658,979,2024-03-15,157572,Net Banking,Delivered
8659,8502,2023-02-02,189320,Net Banking,Delivered
8660,3849,2024-06-12,5187,UPI,Shipped
8661,844,2023-10-31,153009,Credit Card,Delivered
8662,4794,2024-04-03,123824,Debit Card,Processing
8663,8220,2023-02-18,108864,Net Banking,Processing
8664,4868,2023-05-18,59737,UPI,Shipped
8665,4435,2023-07-03,164468,UPI,Shipped
8666,7593,2024-10-14,150420,Net Banking,Processing
8667,7887,2024-03-09,34791,UPI,Shipped
8668,639,2023-11-06,5886,UPI,Processing
8669,1604,2024-03-11,69895,UPI,Cancelled
8670,8021,2023-05-23,43895,Debit Card,Processing
8671,773,2023-12-06,65952,Debit Card,Cancelled
8672,2708,2024-08-05,47213,Net Banking,Shipped
8673,4284,2023-05-07,157723,Credit Card,Processing
8674,7598,2023-01-11,38816,Net Banking,Shipped
8675,6045,2024-09-28,128132,Credit Card,Cancelled
8676,9300,2024-02-15,80675,UPI,Processing
8677,9066,2024-10-09,120495,Net Banking,Cancelled
8678,5309,2023-11-01,48098,Credit Card,Cancelled
8679,4998,2023-07-16,44724,Net Banking,Cancelled
8680,249,2023-10-05,158169,Net Banking,Cancelled
8681,7687,2023-05-29,58505,UPI,Shipped
8682,5547,2024-02-15,121583,Net Banking,Shipped
8683,1596,2024-07-05,19335,UPI,Delivered
8684,6579,2024-03-27,96352,UPI,Shipped
8685,1320,2023-08-03,69157,Credit Card,Shipped
8686,1505,2023-02-21,194544,Net Banking,Delivered
8687,6384,2023-09-08,177724,Credit Card,Shipped
8688,977,2023-09-07,179954,Debit Card,Cancelled
8689,8571,2024-01-09,31616,Debit Card,Delivered
8690,8935,2024-08-19,68660,Credit Card,Processing
8691,2417,2024-03-18,29179,Debit Card,Cancelled
8692,6868,2024-02-18,50120,Credit Card,Delivered
8693,6451,2025-01-05,189611,UPI,Processing
8694,4581,2023-11-06,45667,Credit Card,Cancelled
8695,3197,2023-11-21,36600,Net Banking,Cancelled
8696,403,2024-01-13,197453,Credit Card,Shipped
8697,1294,2023-12-02,107304,UPI,Delivered
8698,3931,2023-10-22,33593,Credit Card,Cancelled
8699,942,2024-11-10,129357,Credit Card,Delivered
8700,5725,2024-04-08,105577,Net Banking,Delivered
8701,1675,2024-05-16,184438,Debit Card,Shipped
8702,1105,2023-03-05,78030,Credit Card,Delivered
8703,7353,2023-04-16,72405,Credit Card,Processing
8704,5553,2024-02-02,66010,UPI,Processing
8705,821,2023-12-29,77874,Debit Card,Shipped
8706,7064,2023-07-25,148189,Debit Card,Shipped
8707,546,2024-06-27,58541,Credit Card,Shipped
8708,8131,2023-07-19,95072,Net Banking,Shipped
8709,9181,2024-02-27,151218,Credit Card,Shipped
8710,2651,2023-06-14,192649,Credit Card,Processing
8711,9715,2023-11-18,142680,UPI,Cancelled
8712,8654,2024-03-23,45450,Net Banking,Processing
8713,2697,2024-05-23,81457,Net Banking,Delivered
8714,9336,2023-08-21,96887,Credit Card,Shipped
8715,7014,2023-05-24,67759,Debit Card,Cancelled
8716,5087,2024-07-30,149980,Net Banking,Delivered
8717,2849,2023-06-22,112140,UPI,Cancelled
8718,7122,2024-02-19,29522,Debit Card,Shipped
8719,1524,2024-02-03,29074,Credit Card,Delivered
8720,1241,2024-04-10,16930,Credit Card,Cancelled
8721,6017,2024-02-12,7681,Credit Card,Shipped
8722,7279,2024-12-04,33121,UPI,Shipped
8723,9417,2023-05-05,10693,Credit Card,Shipped
8724,7235,2024-05-24,108457,Credit Card,Delivered
8725,5345,2024-01-11,140745,Net Banking,Shipped
8726,4303,2023-02-09,7833,UPI,Shipped
8727,9549,2025-01-01,93105,Credit Card,Cancelled
8728,7862,2024-05-20,33991,UPI,Delivered
8729,6830,2024-02-04,42420,Debit Card,Processing
8730,6993,2024-10-23,180390,Debit Card,Processing
8731,4999,2024-04-28,125137,Net Banking,Shipped
8732,681,2024-09-16,15619,Net Banking,Shipped
8733,1646,2023-12-09,167200,UPI,Cancelled
8734,7131,2024-02-15,132790,Net Banking,Processing
8735,8668,2023-03-15,170880,UPI,Processing
8736,7906,2024-04-22,79013,Debit Card,Delivered
8737,2531,2023-03-12,53982,Credit Card,Processing
8738,1758,2023-11-19,99896,Debit Card,Cancelled
8739,8756,2023-08-17,37141,Credit Card,Shipped
8740,163,2024-10-15,176915,UPI,Processing
8741,6530,2023-12-15,113691,UPI,Processing
8742,8643,2023-10-04,146392,Debit Card,Processing
8743,8338,2023-04-03,155248,UPI,Delivered
8744,3155,2023-11-11,172890,UPI,Cancelled
8745,2845,2024-12-25,92162,UPI,Shipped
8746,20,2024-08-16,109204,Debit Card,Processing
8747,784,2024-05-12,12022,Net Banking,Delivered
8748,2821,2024-05-25,110840,Credit Card,Processing
8749,1315,2023-04-10,126482,UPI,Shipped
8750,5943,2023-04-07,25570,Debit Card,Delivered
8751,9602,2024-02-29,21519,Debit Card,Shipped
8752,7427,2024-05-05,183396,UPI,Delivered
8753,5100,2023-12-07,109259,Credit Card,Delivered
8754,9252,2023-01-07,5923,Credit Card,Delivered
8755,8233,2023-08-20,125078,Credit Card,Shipped
8756,9065,2023-03-02,148959,Net Banking,Shipped
8757,2524,2023-03-01,193548,Net Banking,Cancelled
8758,8597,2024-12-09,170827,Net Banking,Delivered
8759,548,2023-12-09,157738,Debit Card,Delivered
8760,7546,2024-07-11,25734,Debit Card,Cancelled
8761,169,2023-06-29,64224,Credit Card,Cancelled
8762,7304,2023-06-04,99824,UPI,Cancelled
8763,4942,2023-07-13,42703,Debit Card,Cancelled
8764,422,2024-03-27,136330,Net Banking,Shipped
8765,1696,2023-12-12,64730,Credit Card,Shipped
8766,738,2023-04-08,172518,UPI,Processing
8767,5419,2024-07-27,171991,Net Banking,Shipped
8768,5427,2024-04-04,141712,Debit Card,Processing
8769,720,2024-05-18,194656,Debit Card,Processing
8770,1060,2023-04-15,53122,UPI,Processing
8771,1676,2024-08-29,50998,UPI,Shipped
8772,2713,2024-05-06,60071,Credit Card,Shipped
8773,9569,2023-04-16,24627,Net Banking,Shipped
8774,837,2023-09-26,98708,UPI,Shipped
8775,6516,2024-05-03,85542,UPI,Cancelled
8776,6338,2023-02-24,104135,Credit Card,Shipped
8777,2597,2024-01-13,91547,Debit Card,Cancelled
8778,3897,2023-04-21,112786,Credit Card,Delivered
8779,903,2023-04-08,127443,Debit Card,Shipped
8780,4336,2024-12-21,34787,Credit Card,Shipped
8781,7924,2023-10-13,164308,Credit Card,Delivered
8782,8067,2023-07-09,42251,UPI,Processing
8783,6173,2024-06-27,100707,Debit Card,Processing
8784,2344,2023-08-15,21554,UPI,Processing
8785,2052,2023-10-09,183330,Debit Card,Processing
8786,9543,2023-01-19,8630,Credit Card,Processing
8787,7464,2023-10-19,44000,Net Banking,Shipped
8788,1708,2023-08-05,47207,Credit Card,Delivered
8789,9066,2024-11-25,190695,Net Banking,Cancelled
8790,9094,2024-11-21,74004,Credit Card,Processing
8791,2703,2024-03-06,139530,UPI,Cancelled
8792,2440,2023-03-06,183522,Net Banking,Cancelled
8793,2033,2024-06-23,166322,Net Banking,Shipped
8794,9959,2024-01-17,61733,Credit Card,Shipped
8795,7015,2023-02-01,98322,Debit Card,Delivered
8796,1776,2024-06-12,64039,Net Banking,Delivered
8797,3500,2024-01-17,199340,Credit Card,Processing
8798,3367,2023-06-01,23839,Net Banking,Delivered
8799,9412,2025-01-02,132092,Debit Card,Cancelled
8800,9162,2024-03-21,4757,UPI,Cancelled
8801,4379,2024-06-24,148707,Credit Card,Shipped
8802,4582,2024-05-28,36223,Debit Card,Cancelled
8803,8885,2024-05-20,169572,Credit Card,Processing
8804,9626,2024-11-01,45973,Debit Card,Shipped
8805,5333,2024-12-12,8707,Debit Card,Processing
8806,128,2024-10-25,61669,Credit Card,Delivered
8807,7374,2024-11-29,8214,Debit Card,Delivered
8808,5607,2023-09-11,48526,UPI,Shipped
8809,914,2023-05-26,185586,Net Banking,Cancelled
8810,1162,2024-09-20,42476,Debit Card,Processing
8811,2138,2023-07-24,101844,UPI,Shipped
8812,1742,2023-10-06,137377,UPI,Shipped
8813,7402,2023-04-02,75381,Credit Card,Delivered
8814,4220,2024-12-26,52228,Debit Card,Delivered
8815,6921,2023-06-06,19221,Debit Card,Delivered
8816,2632,2024-07-14,37645,UPI,Processing
8817,1749,2024-06-25,79952,UPI,Shipped
8818,6979,2024-10-20,154833,Net Banking,Cancelled
8819,4822,2024-10-07,87036,Credit Card,Processing
8820,9904,2023-05-01,133083,Net Banking,Delivered
8821,1087,2024-10-29,196791,Debit Card,Delivered
8822,907,2023-05-21,40720,Credit Card,Cancelled
8823,3650,2024-06-04,141381,Credit Card,Processing
8824,2971,2023-03-13,36447,Debit Card,Cancelled
8825,6744,2023-11-09,19746,Debit Card,Processing
8826,9234,2024-12-15,93841,Net Banking,Delivered
8827,4382,2023-01-29,145639,Net Banking,Delivered
8828,3694,2024-09-30,191987,Credit Card,Cancelled
8829,7733,2024-02-23,169604,UPI,Cancelled
8830,2912,2023-04-23,31611,Net Banking,Cancelled
8831,8670,2024-06-07,196647,Credit Card,Shipped
8832,7491,2024-07-25,69206,Debit Card,Processing
8833,4686,2023-01-13,183943,Net Banking,Shipped
8834,6726,2023-01-26,162290,UPI,Shipped
8835,5016,2024-01-16,55419,Credit Card,Shipped
8836,1729,2023-08-24,78548,Credit Card,Shipped
8837,8002,2024-01-16,110491,Debit Card,Processing
8838,3701,2023-05-07,74061,UPI,Cancelled
8839,9713,2023-01-14,18257,UPI,Shipped
8840,6660,2024-02-07,103246,UPI,Cancelled
8841,3224,2024-08-22,51807,UPI,Shipped
8842,1734,2024-05-27,166049,Debit Card,Cancelled
8843,614,2023-03-17,82881,Debit Card,Delivered
8844,42,2023-11-16,90882,Credit Card,Delivered
8845,1713,2024-12-21,168337,Net Banking,Processing
8846,9358,2024-12-16,18751,Credit Card,Delivered
8847,7051,2024-08-21,168958,Net Banking,Cancelled
8848,5311,2024-11-06,123220,Net Banking,Shipped
8849,7842,2023-07-26,100203,Net Banking,Delivered
8850,1559,2024-05-30,166738,Debit Card,Shipped
8851,9961,2023-02-14,134870,UPI,Shipped
8852,9278,2023-12-09,36375,Debit Card,Cancelled
8853,9500,2024-11-24,2004,Debit Card,Delivered
8854,163,2023-04-27,32728,Net Banking,Shipped
8855,6738,2024-03-25,83608,Debit Card,Shipped
8856,5283,2023-10-19,7025,Net Banking,Delivered
8857,9618,2023-06-09,170490,Debit Card,Shipped
8858,2912,2023-10-11,140081,Net Banking,Shipped
8859,8038,2023-08-28,147857,Net Banking,Delivered
8860,692,2024-01-10,121061,Net Banking,Delivered
8861,2413,2024-08-15,165539,Net Banking,Delivered
8862,3344,2023-04-10,59614,Debit Card,Processing
8863,5341,2023-07-22,58829,Debit Card,Delivered
8864,7244,2023-11-01,93532,Credit Card,Cancelled
8865,1781,2023-06-26,149994,Credit Card,Cancelled
8866,1328,2023-03-06,5662,UPI,Cancelled
8867,3766,2024-01-16,35390,UPI,Shipped
8868,7773,2025-01-06,177168,Net Banking,Cancelled
8869,6783,2024-12-17,98190,Net Banking,Delivered
8870,5991,2023-05-01,99524,Net Banking,Delivered
8871,3921,2023-01-21,194554,Credit Card,Cancelled
8872,5085,2025-01-03,32811,UPI,Shipped
8873,7824,2024-01-19,12921,Debit Card,Shipped
8874,270,2025-01-06,16474,Net Banking,Processing
8875,5420,2023-06-29,100406,Net Banking,Shipped
8876,6451,2024-06-02,83568,Credit Card,Processing
8877,4227,2023-01-22,122268,Net Banking,Shipped
8878,5186,2024-07-11,46547,Credit Card,Processing
8879,4376,2023-03-26,198825,UPI,Processing
8880,6454,2023-02-17,149076,Credit Card,Processing
8881,801,2024-05-28,182896,Debit Card,Cancelled
8882,8613,2024-06-25,158147,Debit Card,Shipped
8883,4802,2023-02-10,81872,Credit Card,Shipped
8884,3342,2024-10-26,62446,Credit Card,Processing
8885,82,2025-01-03,179908,Net Banking,Processing
8886,4124,2023-07-15,27468,Net Banking,Processing
8887,3343,2024-08-26,55207,Credit Card,Processing
8888,575,2024-10-04,61444,Net Banking,Cancelled
8889,5593,2023-08-12,158065,Net Banking,Delivered
8890,8368,2023-12-20,57918,Net Banking,Shipped
8891,6258,2024-10-11,60555,Debit Card,Cancelled
8892,6369,2023-05-30,34036,UPI,Processing
8893,1260,2024-08-20,102244,UPI,Delivered
8894,3433,2023-11-13,8005,Credit Card,Cancelled
8895,8434,2023-09-30,53474,Debit Card,Delivered
8896,3508,2024-10-16,195438,Debit Card,Cancelled
8897,3631,2023-02-26,153488,UPI,Delivered
8898,5217,2023-01-22,153308,Net Banking,Delivered
8899,1044,2023-02-07,97761,Credit Card,Cancelled
8900,9891,2024-10-15,174248,UPI,Processing
8901,3512,2023-09-15,82093,Net Banking,Cancelled
8902,2884,2023-07-11,36641,Credit Card,Processing
8903,9930,2023-04-01,94554,Net Banking,Cancelled
8904,1567,2023-12-22,146790,Net Banking,Shipped
8905,8553,2024-11-02,131965,Debit Card,Delivered
8906,1289,2023-06-24,137415,Credit Card,Processing
8907,351,2024-05-29,133852,Credit Card,Processing
8908,9453,2025-01-06,186297,Debit Card,Processing
8909,8630,2024-10-23,27328,Debit Card,Cancelled
8910,7801,2024-09-06,180139,Net Banking,Processing
8911,1123,2024-02-16,137859,Credit Card,Cancelled
8912,8053,2023-11-08,93081,Credit Card,Delivered
8913,6960,2024-01-06,98107,Net Banking,Processing
8914,9753,2024-06-27,25249,Credit Card,Delivered
8915,4323,2024-05-06,162688,Debit Card,Shipped
8916,3444,2024-11-05,144921,Debit Card,Delivered
8917,1370,2024-12-09,199639,Debit Card,Processing
8918,3990,2024-08-29,105795,Credit Card,Processing
8919,9509,2024-07-08,8947,Net Banking,Delivered
8920,4659,2024-04-25,161772,Debit Card,Cancelled
8921,7618,2024-06-23,169533,Debit Card,Delivered
8922,7407,2024-03-07,174815,Debit Card,Shipped
8923,4184,2024-07-20,13456,Net Banking,Processing
8924,9498,2023-06-20,17501,UPI,Delivered
8925,9723,2023-06-01,145569,Net Banking,Shipped
8926,4469,2024-07-21,123409,UPI,Processing
8927,5315,2023-02-15,187137,Debit Card,Delivered
8928,1677,2023-08-07,16336,UPI,Processing
8929,5229,2024-06-19,39398,Debit Card,Cancelled
8930,9284,2023-10-25,15554,Debit Card,Shipped
8931,5102,2024-04-13,119995,Debit Card,Cancelled
